imagen,glioma,meningioma,pituitary,no_tumor
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0957.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0958.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0959.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0960.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0961.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0962.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0963.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0964.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0965.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0966.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0967.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0968.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0969.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0970.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0971.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0972.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0973.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0974.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0975.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0976.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0977.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0978.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0979.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0980.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0981.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0982.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0983.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0984.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0985.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0986.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0987.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0988.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0989.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0990.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0991.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0992.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0993.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0994.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0995.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0996.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0997.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0998.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_0999.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1000.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1001.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1002.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1003.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1004.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1005.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1006.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1007.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1008.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1009.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1010.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1011.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1012.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1013.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1014.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1015.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1016.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1017.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1018.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1019.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1020.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1021.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1022.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1023.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1024.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1025.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1026.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1027.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1028.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1029.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1030.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1031.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1032.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1033.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1034.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1035.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1036.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1037.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1038.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1039.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1040.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1041.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1042.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1043.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1044.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1045.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1046.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1047.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1048.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1049.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1050.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1051.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1052.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1053.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1054.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1055.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1056.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1057.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1058.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1059.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1060.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1061.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1062.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1063.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1064.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1065.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1066.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1067.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1068.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1069.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1070.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1071.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1072.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1073.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1074.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1075.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1076.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1077.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1078.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1079.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1080.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1081.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1082.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1083.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1084.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1085.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1086.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1087.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1088.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1089.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1090.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1091.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1092.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1093.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1094.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1095.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1096.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1097.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1098.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1099.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1100.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1101.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1102.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1103.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1104.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1105.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1106.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1107.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1108.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1109.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1110.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1111.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1112.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1113.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1114.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1115.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1116.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1117.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1118.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1119.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1120.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1121.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1122.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1123.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1124.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1125.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1127.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1128.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1129.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1130.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1131.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1132.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1133.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1134.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1135.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1136.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1137.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1138.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1139.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1140.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1141.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1142.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1143.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1144.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1145.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1146.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1147.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1148.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1149.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1150.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1151.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1152.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1153.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1154.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1155.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1156.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1157.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1158.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1159.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1160.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1161.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1162.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1163.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1164.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1165.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1166.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1167.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1168.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1169.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1170.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1171.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1172.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1173.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1174.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1175.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1176.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1177.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1178.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1179.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1180.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1181.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1182.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1183.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1184.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1185.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1186.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1187.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1188.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1189.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1190.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1191.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1192.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1193.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1194.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1195.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1196.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1197.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1198.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1199.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1200.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1201.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1202.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1203.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1204.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1205.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1206.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1207.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1208.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1209.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1210.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1211.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1212.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1213.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1214.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1215.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1216.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1217.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1218.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1219.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1220.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1221.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1222.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1223.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1224.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1225.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1226.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1227.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1228.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1229.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1230.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1231.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1232.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1233.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1234.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1235.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1236.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1237.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1238.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1239.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1240.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1241.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1242.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1243.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1244.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1245.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1246.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1247.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1248.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1249.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1250.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1251.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1252.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1253.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1254.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1255.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1256.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1258.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1259.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1260.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1261.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1262.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1263.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1264.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1265.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1266.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1267.jpg,0,0,0,1
./tumores-cerebrales-mri-dataset/no-tumor/Tr-no_1268.jpg,0,0,0,1
